,Unnamed: 0,Time,X_velocity,Y_velocity,Z_velocity,X_angular,Y_angular,Z_angular,X_acceleration,Y_acceleration,Z_acceleration,Vertical_Speed,Pitch,Bank,Yaw,IAS,Greyout,IOP,Blood_Pressure,Temperature,Breath,SPO2,OPP
532,532,9.474,-65.88028717,-113.1174927,124.1953659,0.005034646,-0.003383333,-0.087651342,0.002283076,-0.841916442,0.005462777,-113.1174927,-0.744720638,0.082404889,2.055543423,157.2004852,0,13.019742986924296,115.29629990720967,36.35694419516902,16.413031488127004,98.12878720479873,102.27655692028537
533,533,9.491,-65.81741333,-113.4347076,124.1028442,0.005005744,-0.003413724,-0.087588951,0.002283975,-0.841916502,0.005463046,-113.4347076,-0.746472478,0.08257594,2.055439472,157.3208923,0,13.019495800219623,115.29630010094274,36.356460022693675,16.415158427071333,98.12789891557192,102.27680430072311
534,534,9.509,-65.7542572,-113.7518921,124.0098648,0.004980353,-0.003441891,-0.087534621,0.001654139,-0.843710124,0.005522662,-113.7518921,-0.748223126,0.082746357,2.055335522,157.4416504,0,13.01909943994091,115.30209154693227,36.355974455041284,16.417027154323023,98.1280688040688,102.28299210699137
535,535,9.526,-65.69098663,-114.0688858,123.9167023,0.00495504,-0.003470052,-0.087480299,0.001654949,-0.843710124,0.005522912,-114.0688858,-0.749972761,0.082916178,2.055232048,157.5627747,0,13.01885732814091,115.30209154693227,36.355488417323,16.419166771192188,98.12717518808579,102.28323421879136
536,536,9.544,-65.62743378,-114.385849,123.823082,0.004932876,-0.00349606,-0.087433539,0.001012258,-0.845513642,0.005586062,-114.385849,-0.751721382,0.083085492,2.055128574,157.6842346,0,13.018465106631377,115.3079150423624,36.3550009845312,16.421046517946866,98.12734573352219,102.28944993573101
537,537,9.561,-65.56376648,-114.7026138,123.7292709,0.004910784,-0.003522063,-0.087386779,0.001013022,-0.845513821,0.005586295,-114.7026138,-0.753469169,0.083254322,2.055025578,157.8060608,0,13.018227870902434,115.3079156203518,36.35451308569175,16.423198507248628,98.12644704501092,102.28968774944937
538,538,9.579,-65.56376648,-114.7026138,123.7292709,0.004910784,-0.003522063,-0.087386779,0.001013022,-0.845513821,0.005586295,-114.7026138,-0.753469169,0.083254322,2.055025578,157.8060608,0,13.018227870902434,115.3079156203518,36.35451308569175,16.423198507248628,98.12644704501092,102.28968774944937
539,539,9.596,-65.49981689,-115.0193558,123.6349945,0.004891493,-0.003545986,-0.087347053,0.000357998,-0.847335279,0.005652143,-115.0193558,-0.755216122,0.083422735,2.054922581,157.9282379,0,13.017838924495518,115.31379714122697,36.354023787607005,16.42508836190959,98.12662289073712,102.29595821673145
540,540,9.612,-65.4357605,-115.3358917,123.5405426,0.004872269,-0.003569904,-0.087307319,0.000358681,-0.847335398,0.005652354,-115.3358917,-0.756962299,0.083590776,2.054820061,158.0507813,0,13.017606389771249,115.31379752548334,36.35353406584639,16.427253029136214,98.12571887546964,102.29619113571209
541,541,9.63,-65.37123871,-115.652626,123.4453506,0.00485565,-0.003591561,-0.087276876,-0.00065647,-0.85110867,0.005733131,-115.652626,-0.758707821,0.083758518,2.054717541,158.1736755,0,13.017057824643736,115.32598180173386,36.35304191088341,16.428868250479326,98.12704369427348,102.30892397709013
542,542,9.647,-65.30661011,-115.9691544,123.3499832,0.004839092,-0.003613215,-0.087246425,-0.000655876,-0.851108909,0.005733328,-115.9691544,-0.760452807,0.083925992,2.054615021,158.2969208,0,13.016831597310121,115.32598257350233,36.3525493320875,16.431045298860575,98.12613457157794,102.30915097619221
543,543,9.664,-65.24169922,-116.2856522,123.2541504,0.004824972,-0.003632917,-0.087222137,-0.001312885,-0.852934301,0.005805223,-116.2856522,-0.762197196,0.08409325,2.054512501,158.4205322,0,13.01645321120678,115.33187709985074,36.352055358221584,16.43296016631415,98.12630210482975,102.31542388864396
544,544,9.682,-65.17667389,-116.6019516,123.1581268,0.004810907,-0.003652617,-0.08719784,-0.001312292,-0.852934599,0.005805402,-116.6019516,-0.763941169,0.084260345,2.054410458,158.5445862,0,13.01623145265357,115.33187806215558,36.35156091835802,16.435151491415805,98.1253870506953,102.31564660950201
545,545,9.699,-65.17667389,-116.6019516,123.1581268,0.004810907,-0.003652617,-0.08719784,-0.001312292,-0.852934599,0.005805402,-116.6019516,-0.763941169,0.084260345,2.054410458,158.5445862,0,13.01623145265357,115.33187806215558,36.35156091835802,16.435151491415805,98.1253870506953,102.31564660950201
546,546,9.716,-65.11135864,-116.9182205,123.0616379,0.004798664,-0.003670502,-0.087178923,-0.001971503,-0.854799986,0.005874028,-116.9182205,-0.765684783,0.084427305,2.054307938,158.6689758,0,13.015854094959938,115.33790184159064,36.351065045220935,16.437074304761907,98.12557247554629,102.3220477466307
547,547,9.733,-65.04593658,-117.2342834,122.9649658,0.004786473,-0.003688385,-0.087160006,-0.001970937,-0.854800284,0.005874193,-117.2342834,-0.767427981,0.08459419,2.054205418,158.7937469,0,13.015636691206726,115.33790280391192,36.35056874830445,16.439278297189137,98.12465213087641,102.3222661127052
548,548,9.75,-64.98022461,-117.5503159,122.8678131,0.004776085,-0.003704545,-0.087145805,-0.002642015,-0.856713712,0.005942397,-117.5503159,-0.76917088,0.084761024,2.054102898,158.9188538,0,13.015259570986089,115.34408182615263,36.35007101811089,16.441206802865512,98.12486065340244,102.32882225516654
549,549,9.767,-64.91439819,-117.8661499,122.7704773,0.004765743,-0.003720702,-0.087131612,-0.002641527,-0.85671407,0.005942549,-117.8661499,-0.770913541,0.084927849,2.054000378,159.0443268,0,13.015046474228205,115.34408298225016,36.34957282192322,16.443423185291707,98.12393516581892,102.32903650802196
550,550,9.785,-64.8482666,-118.1819611,122.6726532,0.004753831,-0.003735401,-0.087121285,-0.003321014,-0.858698189,0.006007606,-118.1819611,-0.772655964,0.085094661,2.053897381,159.1700439,0,13.014667773966309,115.35049040090134,36.34907311209026,16.445352168171553,98.12418096851657,102.33582262693503
551,551,9.802,-64.78203583,-118.4975662,122.5746536,0.004741961,-0.003750098,-0.087110959,-0.003320554,-0.858698547,0.006007753,-118.4975662,-0.774398148,0.085261472,2.053794384,159.2959442,0,13.014458959208422,115.35049155701986,36.348573016681414,16.44757609871519,98.12325232844762,102.33603259781144
552,552,9.827,-64.71529388,-118.8134155,122.4758606,0.004718287,-0.003763401,-0.0871097,-0.004344839,-0.862979174,0.006036565,-118.8134155,-0.776140273,0.085428156,2.053691387,159.4220276,0,13.01389112948704,115.36431560473774,36.348070234653754,16.449174186738162,98.12485338683389,102.3504244752507
553,553,9.84,-64.6484375,-119.1290588,122.3768845,0.004694652,-0.0037767,-0.087108441,-0.004344411,-0.862979591,0.00603674,-119.1290588,-0.777882397,0.085594647,2.05358839,159.5482788,0,13.01368859580956,115.3643169514425,36.34756699074667,16.45140430717332,98.12392219281719,102.35062835563295
554,554,9.862,-64.58124542,-119.4447479,122.2773819,0.004674664,-0.003789197,-0.087106124,-0.00497203,-0.86544013,0.006043863,-119.4447479,-0.779624522,0.085760981,2.053484917,159.6747131,0,13.01328011663838,115.3722633708581,36.34706204382312,16.45327630189171,98.12444434425758,102.35898325421971
555,555,9.882,-64.5139389,-119.760231,122.1776962,0.004654713,-0.00380169,-0.087103799,-0.004971611,-0.865440488,0.006044019,-119.760231,-0.781366587,0.085927218,2.053381443,159.8013306,0,13.013082118880494,115.37226452704793,36.34655663497016,16.455512901573808,98.12351041290506,102.35918240816744
556,556,9.904,-64.4462738,-120.0757751,122.0774612,0.004638345,-0.003813298,-0.087099642,-0.005606234,-0.868013024,0.006063077,-120.0757751,-0.783108532,0.086093388,2.053277016,159.9281311,0,13.01266893144065,115.3805728369103,36.34604940056427,16.45737507596508,98.12409605145743,102.36790390546966
557,557,9.924,-64.37850952,-120.3911057,121.9770508,0.004622011,-0.003824903,-0.087095477,-0.005605762,-0.868013382,0.006063223,-120.3911057,-0.784850538,0.086259544,2.053172588,160.0550995,0,13.012475540782765,115.38057399312733,36.34554178454367,16.459617874191537,98.12315953127285,102.36809845234457
558,558,9.947,-64.31037903,-120.7065048,121.8760757,0.004609186,-0.00383553,-0.087088756,-0.006247246,-0.870694816,0.00609435,-120.7065048,-0.786592305,0.086425744,2.053068638,160.1822662,0,13.012057831430644,115.38923420991922,36.34503230080542,16.461470704480018,98.12380681976215,102.37717637848858
559,559,9.967,-64.24214935,-121.0216904,121.7749252,0.004596393,-0.003846156,-0.087082036,-0.00624674,-0.870695174,0.00609448,-121.0216904,-0.788334012,0.086591996,2.052963734,160.3096161,0,13.011869244272757,115.38923536616457,36.34452243540247,16.46372024178971,98.12286748498836,102.37736612189181
560,560,9.987,-64.17354584,-121.3369598,121.6731873,0.004587037,-0.003855711,-0.087072134,-0.006894948,-0.873481512,0.006137716,-121.3369598,-0.790075541,0.086758368,2.052858829,160.4371643,0,13.01144745910946,115.39823461574824,36.34401065599187,16.46556460578164,98.12357394417187,102.38678715663877
561,561,10.008,-64.10482788,-121.6520157,121.5712814,0.004577707,-0.003865264,-0.08706224,-0.006894446,-0.87348187,0.006137831,-121.6520157,-0.791816831,0.086924903,2.052752972,160.5648804,0,13.011263963251576,115.398235772023,36.34349841861657,16.46782061190654,98.12263190768712,102.38697180877142
562,562,10.028,-64.03556061,-121.9673996,121.4684906,0.004572992,-0.003873351,-0.087051585,-0.007925265,-0.878461599,0.00620806,-121.9673996,-0.793558002,0.087091669,2.052647591,160.6927948,0,13.010662385605775,115.41431975494638,36.34298325911479,16.469350178027963,98.12463243607027,102.4036573693406
563,563,10.048,-63.96617889,-122.2825623,121.3655167,0.004568298,-0.003881438,-0.087040931,-0.007924774,-0.878461957,0.006208158,-122.2825623,-0.795298934,0.087258719,2.052541256,160.820816,0,13.010485706347888,115.4143209112737,36.34246764577007,16.47161157367828,98.12368814864628,102.40383520492581
564,564,10.068,-63.89641953,-122.5978241,121.2619476,0.00457172,-0.003887737,-0.08702594,-0.008547141,-0.881411731,0.006278411,-122.5978241,-0.797039509,0.087426163,2.052435398,160.9489594,0,13.010062051894241,115.4238487050268,36.34195009117771,16.47344305466255,98.12448672168028,102.41378665313256
565,565,10.088,-63.82655716,-122.9128723,121.1582031,0.004575158,-0.003894036,-0.08701095,-0.008546574,-0.881412089,0.006278475,-122.9128723,-0.798779905,0.087594092,2.052328587,161.0771637,0,13.009890447136357,115.42384986138524,36.34143213587417,16.475707684734342,98.12354108339771,102.41395941424888
566,566,10.108,-63.75631714,-123.2280273,121.0538406,0.004585473,-0.003898546,-0.086991809,-0.009176005,-0.884455085,0.006398317,-123.2280273,-0.800519824,0.087762587,2.052220821,161.2054749,0,13.009463996151467,115.43367903148439,36.34091223515122,16.477528700584127,98.12439348258421,102.42421503533292
567,567,10.129,-63.68596649,-123.5429688,120.9493027,0.004595799,-0.003903057,-0.086972661,-0.009175434,-0.884455442,0.006398354,-123.5429688,-0.802259505,0.087931745,2.052113533,161.3338776,0,13.00929763177866,115.43368018464476,36.34039189556357,16.479796835493556,98.12344637997322,102.42438255286609
568,568,10.149,-63.61523819,-123.8580246,120.8441315,0.004608976,-0.003905471,-0.086947888,-0.009809312,-0.887573183,0.006527615,-123.8580246,-0.803998649,0.088101603,2.052005291,161.4623871,0,13.008870091946733,115.44375107098769,36.3398696065418,16.48161064932503,98.12434145233905,102.43488097904095
569,569,10.169,-63.54440308,-124.1728592,120.7387848,0.004622155,-0.003907887,-0.086923108,-0.00980871,-0.887573421,0.006527632,-124.1728592,-0.805737257,0.088272214,2.051896572,161.5910034,0,13.008709118798196,115.44375183978312,36.339346901877086,16.48388257483899,98.12339270349958,102.43504272098492
570,570,10.189,-63.47317886,-124.4878082,120.6328049,0.004636035,-0.003908553,-0.086892784,-0.010448184,-0.89073509,0.006650444,-124.4878082,-0.807475328,0.0884436,2.051787853,161.7197418,0,13.008283337364634,115.45396491381464,36.33882219042473,16.485694250684578,98.12431200156696,102.44568157645001
571,571,10.209,-63.40184784,-124.802536,120.5266495,0.004649912,-0.003909221,-0.08686246,-0.010447536,-0.890735269,0.006650452,-124.802536,-0.809212863,0.088615775,2.051678181,161.848587,0,13.008127864835693,115.45396549204297,36.33829706337943,16.487970228280133,98.12336152909438,102.44583762720728
572,572,10.231,-63.32992935,-125.1176224,120.4195557,0.004664363,-0.003907925,-0.086830102,-0.011498123,-0.896114528,0.006783329,-125.1176224,-0.810949743,0.088788778,2.051567554,161.9775696,0,13.007520953719721,115.47134267656831,36.33776880702766,16.48946243367156,98.12558987353785,102.46382172284859
573,573,10.25,-63.25790405,-125.4324875,120.3122787,0.004678806,-0.003906632,-0.086797744,-0.011497422,-0.896114767,0.006783323,-125.4324875,-0.812685788,0.088962644,2.051456928,162.1066742,0,13.007373163886106,115.47134344865397,36.337240135086475,16.491742984732557,98.1246375227584,102.46397028476787
574,574,10.27,-63.18548965,-125.7474518,120.2043686,0.004693586,-0.003903857,-0.086760677,-0.012126634,-0.899260521,0.006892183,-125.7474518,-0.814421237,0.089137375,2.051345348,162.2359161,0,13.006961949267193,115.48150590167334,36.336709464544114,16.49356655013239,98.12554354830054,102.47454395240615
575,575,10.29,-63.11296844,-126.0621948,120.096283,0.004708353,-0.003901083,-0.086723618,-0.012125923,-0.89926064,0.006892166,-126.0621948,-0.81615597,0.089312986,2.051233292,162.3652802,0,13.006819784742925,115.48150628611192,36.33617837841234,16.495851702707178,98.12458921207588,102.47468650136899
576,576,10.31,-63.04005432,-126.3770523,119.9875641,0.004723126,-0.003896962,-0.086682193,-0.012766512,-0.90242523,0.006992707,-126.3770523,-0.81788981,0.089489512,2.051120758,162.4947968,0,13.006412769296839,115.49172988254746,36.3356452664394,16.497677617616652,98.12550428987423,102.48531711325062
577,577,10.33,-62.96703339,-126.6916733,119.8786697,0.004737881,-0.003892843,-0.08664076,-0.012765742,-0.902425408,0.006992683,-126.6916733,-0.819622874,0.089666955,2.051007271,162.6244659,0,13.006276431452974,115.49173045760658,36.335111747013514,16.499968149305108,98.1245477383307,102.4854540261536
578,578,10.35,-62.89361572,-127.0064011,119.7691422,0.004752306,-0.003887512,-0.086595327,-0.013417797,-0.905602992,0.007084284,-127.0064011,-0.821355045,0.08984533,2.050893307,162.7542725,0,13.005874180504762,115.5019963284398,36.33457618671822,16.50179754039686,98.12546830145281,102.49612214793504
579,579,10.37,-62.82009125,-127.3209,119.6594315,0.00476671,-0.003882184,-0.086549886,-0.013417028,-0.90560317,0.007084256,-127.3209,-0.823086202,0.090024643,2.050778389,162.8842316,0,13.005743831560897,115.5019969035155,36.334040214951756,16.504093194844277,98.12450961037976,102.49625307195461
580,580,10.39,-62.74617004,-127.635498,119.5490875,0.004780462,-0.003875782,-0.086500794,-0.014080508,-0.908788264,0.007166334,-127.635498,-0.824816465,0.090204887,2.050662994,163.0143585,0,13.005346931077717,115.51228733420642,36.333502206437636,16.50592739973774,98.12543219323874,102.50694040312871
581,581,10.41,-62.67213821,-127.9498672,119.4385681,0.004794188,-0.003869381,-0.086451709,-0.014079668,-0.908788383,0.007166302,-127.9498672,-0.826545715,0.090386093,2.050546646,163.1446381,0,13.00522261425345,115.51228771867825,36.332963767298814,16.508228724316435,98.12447110274434,102.5070651044248
582,582,10.43,-62.59749603,-128.2645721,119.3270798,0.004807198,-0.003861685,-0.086402662,-0.015174384,-0.914266646,0.007256708,-128.2645721,-0.828273892,0.090568259,2.050429821,163.2750854,0,13.004638868485863,115.52998763613166,36.33242209671175,16.509734795366164,98.12674661610795,102.5253487676458
583,583,10.45,-62.52274704,-128.5790405,119.2154236,0.00482018,-0.00385399,-0.086353615,-0.01517358,-0.914266825,0.007256672,-128.5790405,-0.830001116,0.09075141,2.050311565,163.4057007,0,13.00452273115692,115.52998821448357,36.33188001867176,16.512042041241404,98.12578308438562,102.52546548332664
584,584,10.469,-62.44760132,-128.8936005,119.1031342,0.004832269,-0.00384552,-0.0863019,-0.015829336,-0.917387426,0.007318134,-128.8936005,-0.831727386,0.090935521,2.05019331,163.5364838,0,13.004145559202225,115.54007106973513,36.33133590794881,16.513897909634462,98.12666255664388,102.5359255105329
585,585,10.49,-62.37234497,-129.2079315,118.9906693,0.004844327,-0.003837052,-0.086250186,-0.015828485,-0.917387545,0.007318096,-129.2079315,-0.833452463,0.091120616,2.0500741,163.6674347,0,13.004035574077957,115.54007145423697,36.33079136665823,16.51621109250977,98.12569651350911,102.536035880159
586,586,10.509,-62.29669189,-129.5223236,118.8775787,0.004855221,-0.003827953,-0.086196147,-0.016497049,-0.9205091,0.007368305,-129.5223236,-0.835176468,0.091306686,2.049953938,163.7985687,0,13.003664527058952,115.55015767708097,36.33024480901118,16.518073261838964,98.12657390678308,102.54649315002203
587,587,10.529,-62.22092819,-129.8365021,118.7643127,0.004866081,-0.003818856,-0.086142108,-0.016496221,-0.92050916,0.007368265,-129.8365021,-0.8368994,0.091493733,2.049832821,163.9298706,0,13.003560692954279,115.55015787095292,36.329697812602944,16.520392653595,98.12560523921272,102.54659717799863
588,588,10.549,-62.14476395,-130.1507416,118.6504135,0.004875504,-0.003809272,-0.086086072,-0.017177612,-0.923628449,0.007406855,-130.1507416,-0.838621199,0.091681741,2.049710751,164.0613556,0,13.003196053321778,115.56023705673928,36.32914878084178,16.522261593933646,98.12647864978916,102.55704100341751
589,589,10.569,-62.06848907,-130.4647369,118.5363464,0.004884893,-0.003799689,-0.086030036,-0.017176801,-0.923628509,0.007406814,-130.4647369,-0.840341866,0.091870718,2.049587727,164.1930237,0,13.003098463517105,115.5602372506167,36.32859932659944,16.524587454484614,98.1255072805124,102.55713878709959
590,590,10.588,-61.99180984,-130.7788086,118.4216385,0.004892587,-0.003789759,-0.085972324,-0.017870901,-0.926742911,0.007433449,-130.7788086,-0.842061341,0.092060633,2.049464703,164.3248749,0,13.002740551560262,115.57030092912387,36.328047809710625,16.526463814598795,98.12637504748314,102.56756037756361
591,591,10.609,-61.9150238,-131.0926514,118.3067703,0.004900244,-0.003779831,-0.085914612,-0.017870037,-0.926742971,0.00743341,-131.0926514,-0.843779624,0.092251502,2.049339771,164.4569244,0,13.002649265355588,115.57030112300676,36.327495881300635,16.528796412447186,98.12540086435925,102.56765185765117
592,592,10.628,-61.83760834,-131.4067993,118.190918,0.004906198,-0.003769321,-0.085858963,-0.019015759,-0.932241321,0.007467194,-131.4067993,-0.845496714,0.092443302,2.04921484,164.5891418,0,13.002097086928387,115.58806882972495,36.3269406424724,16.530333270047144,98.12767464375555,102.58597174279656
593,593,10.648,-61.76008606,-131.7206879,118.0749054,0.004912113,-0.003758812,-0.085803308,-0.019014888,-0.93224138,0.007467155,-131.7206879,-0.847212732,0.092636041,2.049088001,164.7215729,0,13.002014295708792,115.58806902038592,36.326385008345945,16.532672608874606,98.1266976447173,102.58605472467713
594,594,10.668,-61.68215942,-132.0346375,117.9582672,0.004920227,-0.003748161,-0.085747063,-0.019704245,-0.935245454,0.007471014,-132.0346375,-0.848927617,0.092829749,2.048961163,164.854187,0,13.001680539325612,115.59777694296427,36.325827319766546,16.534579119269054,98.12749444038799,102.59609640363865
595,595,10.688,-61.60412598,-132.3483429,117.8414612,0.004928302,-0.00373751,-0.085690811,-0.019703347,-0.935245514,0.007470973,-132.3483429,-0.850641251,0.093024455,2.04883337,164.98703,0,13.001604051620939,115.59777713686205,36.32526922790597,16.53692573402002,98.12651440307445,102.5961730852411
596,596,10.708,-61.52571487,-132.6620483,117.7240753,0.004958597,-0.003726307,-0.085630976,-0.020427918,-0.937932134,0.007463097,-132.6620483,-0.852353752,0.09322042,2.048704147,165.1200867,0,13.00130334025487,115.6064594027002,36.324709247695395,16.53888633299321,98.12712029993322,102.60515606244533
597,597,10.728,-61.44719315,-132.9755096,117.6065216,0.004988851,-0.003715109,-0.085571133,-0.02042705,-0.937932193,0.007462997,-132.9755096,-0.854065001,0.093417853,2.048573971,165.2533569,0,13.001232927935273,115.60645959337097,36.324148845100126,16.54124049422641,98.1261371102842,102.6052266654357
598,598,10.748,-61.36830521,-133.2889404,117.4884109,0.005015002,-0.003704489,-0.085515857,-0.021165723,-0.940419137,0.007424435,-133.2889404,-0.855775058,0.093616694,2.048443317,165.3868561,0,13.000955194882357,115.61449676016093,36.323586627731316,16.543238039413286,98.12662171677364,102.61354156527858
599,599,10.768,-61.28930664,-133.6021271,117.3701324,0.005041114,-0.003693873,-0.085460573,-0.021164857,-0.940419137,0.007424348,-133.6021271,-0.857484043,0.093816914,2.04831171,165.5205841,0,13.000890688082357,115.61449676016093,36.32302398787781,16.5456002960759,98.12563511476085,102.61360607207857
600,600,10.788,-61.20994186,-133.9152679,117.251297,0.005063287,-0.003683873,-0.085409544,-0.021917066,-0.942912519,0.007381361,-133.9152679,-0.859191895,0.094018467,2.048178673,165.6545258,0,13.000618278197972,115.62255491393293,36.322459541544305,16.547604877376614,98.12612022653028,102.62193663573495
601,601,10.808,-61.13047028,-134.2281647,117.1322937,0.005085423,-0.003673876,-0.085358515,-0.021916203,-0.942912579,0.007381292,-134.2281647,-0.860898674,0.094221331,2.048044682,165.7887115,0,13.000559599393297,115.62255510784412,36.32189469182257,16.54997521044789,98.12513028320706,102.62199550845082
602,602,10.828,-61.05039215,-134.541275,117.0123749,0.005104056,-0.003664144,-0.085314989,-0.023140838,-0.947905421,0.007353748,-134.541275,-0.862604558,0.094425485,2.047910213,165.923111,0,13.000082658221102,115.63869160291732,36.32132669506554,16.551626008064,98.12708879613103,102.63860894469622
603,603,10.848,-60.97020721,-134.854126,116.8922806,0.005122655,-0.003654414,-0.085271463,-0.023140058,-0.947905481,0.007353687,-134.854126,-0.86430949,0.094630897,2.047774792,166.0577393,0,13.000032036516428,115.63869179683724,36.32075830306027,16.554004159511287,98.12609558744624,102.6386597603208
604,604,10.868,-60.88965607,-135.1669464,116.7716446,0.005138007,-0.003645371,-0.085231751,-0.02388563,-0.950351417,0.007302417,-135.1669464,-0.866013587,0.094837546,2.047637939,166.1925964,0,12.999777404337705,115.64659714552506,36.32018809643501,16.556032238930097,98.12654581010779,102.64681974118736
605,605,10.888,-60.80899811,-135.4795074,116.6508331,0.005153329,-0.00363633,-0.085192032,-0.023884906,-0.950351536,0.007302367,-135.4795074,-0.867716789,0.095045395,2.047500134,166.3276672,0,12.999732372813437,115.64659753014136,36.31961749456504,16.558418198442915,98.12554937165916,102.64686515732792
606,606,10.908,-60.72797012,-135.7920074,116.5294724,0.00516556,-0.003627996,-0.085155688,-0.024644097,-0.95282501,0.007247196,-135.7920074,-0.869419277,0.095254414,2.047361851,166.4629822,0,12.999480970759725,115.65459205966597,36.31904507519802,16.560450529406644,98.12601245308225,102.65511108890625
607,607,10.929,-60.64683151,-136.1042633,116.4079437,0.005177761,-0.003619664,-0.085119344,-0.024643395,-0.952825129,0.007247157,-136.1042633,-0.871120989,0.09546458,2.047222137,166.598526,0,12.999441490735453,115.65459244429084,36.31847223339629,16.562844844300315,98.12501252499068,102.65515095355539
608,608,10.949,-60.56531906,-136.4164734,116.2858582,0.005186998,-0.003612052,-0.085085936,-0.025415832,-0.955329716,0.007188317,-136.4164734,-0.872821927,0.095675856,2.04708147,166.7342987,0,12.99919306125329,115.66268771569045,36.317897546911034,16.564880911202238,98.1254905776671,102.66349465443716
609,609,10.969,-60.48370361,-136.7284241,116.1636124,0.005196209,-0.003604441,-0.08505252,-0.02541513,-0.955329955,0.007188294,-136.7284241,-0.874522269,0.095888235,2.04693985,166.8703003,0,12.999159024419676,115.66268848818973,36.31732248428108,16.567283295619095,98.12448734296989,102.66352946377006
610,610,10.989,-60.4017067,-137.040329,116.0407944,0.005202571,-0.003597559,-0.085021585,-0.02620036,-0.957868755,0.007126015,-137.040329,-0.876221895,0.096101657,2.046797276,167.0065308,0,12.998913184767591,115.67089452828914,36.31674553886759,16.56932265777093,98.12498219633964,102.67198134352155
611,611,11.009,-60.31960297,-137.3519745,115.9178085,0.005208909,-0.003590676,-0.084990658,-0.026199711,-0.957868934,0.007126002,-137.3519745,-0.877920866,0.096316122,2.046654224,167.1430054,0,12.998884721338651,115.67089510686877,36.31616819820941,16.571733406250203,98.12397543655032,102.67201038553011
612,612,11.029,-60.23686981,-137.6638336,115.7938843,0.005212742,-0.003584151,-0.084965564,-0.027477914,-0.963029206,0.007079751,-137.6638336,-0.879619241,0.096531615,2.046509266,167.2796936,0,12.998423840375006,115.68757498111512,36.31558759606239,16.573402287792895,98.1260155643122,102.68915114074011
613,613,11.049,-60.15402985,-137.9754181,115.6697845,0.005216552,-0.003577627,-0.084940478,-0.02747727,-0.963029385,0.007079746,-137.9754181,-0.881317139,0.096748099,2.046363831,167.416626,0,12.998403275746062,115.6875755597216,36.315006606907154,16.575821123165994,98.1250054270172,102.68917228397554
614,614,11.069,-60.07045364,-138.2876282,115.5446243,0.005217844,-0.003571941,-0.084164798,-0.028241314,-0.969174087,0.007009722,-138.2876282,-0.8830055,0.096964478,2.046218395,167.5538025,0,12.997872079053245,115.70743847812857,36.3144216016219,16.57735723254908,98.12762333971345,102.70956639907533
615,615,11.088,-59.98676682,-138.5995636,115.4193039,0.005219023,-0.003566246,-0.083389126,-0.028235465,-0.969169855,0.007009638,-138.5995636,-0.884678364,0.097180039,2.046074867,167.6911926,0,12.997872875302884,115.70742479769497,36.31383619033195,16.57978478950367,98.12660721994446,102.70955192239208
616,616,11.108,-59.90241241,-138.9120178,115.2929993,0.005217749,-0.003559081,-0.081927985,-0.028979808,-0.974609911,0.006933469,-138.9120178,-0.886327624,0.097393736,2.045933723,167.8288269,0,12.997428960906317,115.72501084204775,36.31324716338139,16.58143148322618,98.12880531553108,102.72758188114143
617,617,11.128,-59.81794739,-139.2242279,115.1665421,0.005216276,-0.0035519,-0.080466844,-0.028969502,-0.974601686,0.0069333,-139.2242279,-0.887947738,0.097604901,2.045795918,167.9667358,0,12.997464253871977,115.7249842524799,36.31265771404614,16.583868779635893,98.12778300968813,102.72751999860792
618,618,11.148,-59.73295593,-139.5367126,115.0393219,0.005212363,-0.003541203,-0.078388281,-0.029735701,-0.978450179,0.006849931,-139.5367126,-0.889531374,0.097812593,2.045662403,168.1049194,0,12.997194928800354,115.73742577552663,36.31206548551911,16.585755149853917,98.12903679630881,102.74023084672628
619,619,11.168,-59.64785767,-139.8489685,114.9119415,0.005208169,-0.003530483,-0.076309726,-0.029721702,-0.978438497,0.006849677,-139.8489685,-0.891073644,0.098016173,2.045534611,168.2434235,0,12.99727577028029,115.73738800895904,36.311472845467385,16.58820345749549,98.1280080574718,102.74011223867876
620,620,11.188,-59.56243896,-140.1611938,114.7841034,0.005201468,-0.003514507,-0.0736835,-0.030546734,-0.979913175,0.006756769,-140.1611938,-0.892567933,0.098214842,2.045413494,168.3822632,0,12.997257350384746,115.74215550522209,36.31087861954567,16.590443595546557,98.12785479690828,102.74489815483734
621,621,11.208,-59.4769249,-140.4732056,114.6561279,0.005194411,-0.003498501,-0.071057275,-0.030529829,-0.979898691,0.006756428,-140.4732056,-0.894009829,0.098408006,2.045299053,168.5214691,0,12.99739277525293,115.74210867949638,36.310284031159235,16.592904703366695,98.12681922545379,102.74471590424345
622,622,11.228,-59.39109421,-140.7850494,114.5276794,0.005184894,-0.003475447,-0.067948848,-0.0319479,-0.981015682,0.006669417,-140.7850494,-0.895393729,0.098594956,2.045192242,168.661087,0,12.997464100913326,115.74571984853843,36.30968794955222,16.5952101449129,98.1264489393305,102.74825574762511
623,623,11.248,-59.30517197,-141.0966797,114.3991089,0.005174953,-0.00345236,-0.064840421,-0.031929083,-0.980999053,0.006668992,-141.0966797,-0.896715701,0.098775178,2.045094013,168.801178,0,12.99766375207359,115.74566608765235,36.30909152448051,16.5976871961858,98.12540557100726,102.74800233557876
